dsld_id,brand,product_name,package_size,servings_per_container,form_factor,current_upc,status,verdict,supplement_type,sibling_count,dsld_label_url
19418,GNC WellBeing,Be-Enhanced,30 Convenient Pak,,capsule,,discontinued,CAUTION,multivitamin,2,https://dsld.od.nih.gov/label/19418
5730,GNC WellBeing,Be-Flexible,other (e.g. tea bag),,other (e.g. tea bag),,discontinued,CAUTION,targeted,2,https://dsld.od.nih.gov/label/5730
12334,GNC WellBeing,Be-Flexible,unknown,,unknown,,discontinued,CAUTION,targeted,2,https://dsld.od.nih.gov/label/12334
12332,GNC WellBeing,Be-Protected,capsule,,capsule,,discontinued,CAUTION,targeted,2,https://dsld.od.nih.gov/label/12332
5761,GNC WellBeing,Be-Protected,capsule,,capsule,,discontinued,CAUTION,targeted,2,https://dsld.od.nih.gov/label/5761
5729,GNC WellBeing,Be-Whole,other (e.g. tea bag),,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,2,https://dsld.od.nih.gov/label/5729
12333,GNC WellBeing,Be-Whole,unknown,,unknown,,discontinued,CAUTION,multivitamin,2,https://dsld.od.nih.gov/label/12333
5722,GNC Wellbeing,Anti Bloating Formula,7 Pak,,other (e.g. tea bag),,discontinued,SAFE,herbal_blend,1,https://dsld.od.nih.gov/label/5722
1186,GNC Wellbeing,Be-Whole Multivitamin & Mineral,120 Pleasant-Tasting Caplet,60,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/1186
1183,GNC Wellbeing,Be-Whole Multivitamin & Mineral With Iron,120 Pleasant-Tasting Caplet,60,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/1183
5723,GNC Wellbeing,Cleansing Formula,other (e.g. tea bag),,other (e.g. tea bag),,discontinued,CAUTION,herbal_blend,1,https://dsld.od.nih.gov/label/5723
5724,GNC Wellbeing,Energizing Enzyme Blend,capsule,,capsule,,discontinued,CAUTION,targeted,1,https://dsld.od.nih.gov/label/5724
5739,GNC Wellbeing,Liquid Body Purifier - Natural Citrus Flavor,7 Pak,4,other (e.g. tea bag),,discontinued,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/5739
69687,GNC Women's,Advanced Collagen Formula,30 Capsule,,capsule,,discontinued,CAUTION,specialty,2,https://dsld.od.nih.gov/label/69687
79168,GNC Women's,Advanced Collagen Formula,30 Capsule,,capsule,,active,CAUTION,specialty,2,https://dsld.od.nih.gov/label/79168
63990,GNC Women's,"Advanced Hair, Skin & Nails Formula",60 Caplet,30,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,3,https://dsld.od.nih.gov/label/63990
75154,GNC Women's,"Advanced Hair, Skin & Nails Formula",60 Caplet,30,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,3,https://dsld.od.nih.gov/label/75154
78549,GNC Women's,"Advanced Hair, Skin & Nails Formula",60 Caplet,30,other (e.g. tea bag),,active,CAUTION,multivitamin,3,https://dsld.od.nih.gov/label/78549
214885,GNC Women's,Algae-Based DHA 200,30 Softgel,,capsule,,active,SAFE,specialty,2,https://dsld.od.nih.gov/label/214885
81919,GNC Women's,Algae-Based DHA 200,30 Softgel,,capsule,,discontinued,SAFE,specialty,2,https://dsld.od.nih.gov/label/81919
243694,GNC Women's,Amino/Collagen Formula,30 Capsule,,capsule,,active,CAUTION,specialty,1,https://dsld.od.nih.gov/label/243694
243683,GNC Women's,Antioxidant & Circulation,30 Pack,30,capsule,,active,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/243683
331489,GNC Women's,Bone Building Complex,30 Beige Caplet,30,other (e.g. tea bag),,active,CAUTION,specialty,1,https://dsld.od.nih.gov/label/331489
243678,GNC Women's,"Bone, Beauty and Hormone Formula",30 Pack,30,capsule,,active,CAUTION,targeted,1,https://dsld.od.nih.gov/label/243678
229314,GNC Women's,Brain Health,30 Pack,,capsule,,discontinued,CAUTION,herbal_blend,1,https://dsld.od.nih.gov/label/229314
331487,GNC Women's,Brain Health Complex,30 White Capsule,30,capsule,,active,CAUTION,herbal_blend,1,https://dsld.od.nih.gov/label/331487
3567,GNC Women's,Calcium 600,other (e.g. tea bag),,other (e.g. tea bag),,discontinued,CAUTION,single_nutrient,4,https://dsld.od.nih.gov/label/3567
214864,GNC Women's,Calcium 600,30 Caplet,,other (e.g. tea bag),,active,CAUTION,single_nutrient,4,https://dsld.od.nih.gov/label/214864
57163,GNC Women's,Calcium 600,30 Caplet,,other (e.g. tea bag),,discontinued,CAUTION,single_nutrient,4,https://dsld.od.nih.gov/label/57163
81918,GNC Women's,Calcium 600,30 Caplet,,other (e.g. tea bag),,discontinued,CAUTION,single_nutrient,4,https://dsld.od.nih.gov/label/81918
229319,GNC Women's,Calcium/MBP,30 Pack,,other (e.g. tea bag),,discontinued,CAUTION,specialty,1,https://dsld.od.nih.gov/label/229319
3568,GNC Women's,DHA 200,Not Present,,capsule,,discontinued,SAFE,targeted,2,https://dsld.od.nih.gov/label/3568
57164,GNC Women's,DHA 200,30 Softgel,,capsule,,discontinued,SAFE,targeted,2,https://dsld.od.nih.gov/label/57164
243686,GNC Women's,Digestive Enzymes,30 Pack,30,capsule,,active,POOR,specialty,1,https://dsld.od.nih.gov/label/243686
229375,GNC Women's,Energy and Metabolism Igniter,30 Pack,,capsule,,discontinued,CAUTION,multivitamin,3,https://dsld.od.nih.gov/label/229375
297218,GNC Women's,Energy and Metabolism Igniter,30 Pack,30,capsule,,active,CAUTION,multivitamin,3,https://dsld.od.nih.gov/label/297218
331492,GNC Women's,Energy and Metabolism Igniter,30 Pack,30,capsule,,active,CAUTION,multivitamin,3,https://dsld.od.nih.gov/label/331492
229383,GNC Women's,Essential Fatty Acid Support,30 Pack,,capsule,,active,SAFE,targeted,2,https://dsld.od.nih.gov/label/229383
297220,GNC Women's,Essential Fatty Acid Support,30 Pack,30,capsule,,active,SAFE,targeted,2,https://dsld.od.nih.gov/label/297220
229328,GNC Women's,Essential Fatty Acids,30 Pack,,capsule,,active,SAFE,targeted,1,https://dsld.od.nih.gov/label/229328
243714,GNC Women's,Evening Primrose Oil,30 Pack,30,capsule,,active,SAFE,targeted,1,https://dsld.od.nih.gov/label/243714
243692,GNC Women's,Evening Primrose Oil 500,30 Softgel,,capsule,,active,SAFE,targeted,3,https://dsld.od.nih.gov/label/243692
69686,GNC Women's,Evening Primrose Oil 500,30 Softgel,,capsule,,discontinued,NOT_SCORED,unknown,3,https://dsld.od.nih.gov/label/69686
79163,GNC Women's,Evening Primrose Oil 500,30 Softgel,,capsule,,active,NOT_SCORED,unknown,3,https://dsld.od.nih.gov/label/79163
331494,GNC Women's,Fatty Acid Metabolizer,30 Pack,30,capsule,,active,CAUTION,single_nutrient,1,https://dsld.od.nih.gov/label/331494
243671,GNC Women's,Fish Body Oil,30 Pack,30,capsule,,active,SAFE,targeted,1,https://dsld.od.nih.gov/label/243671
243713,GNC Women's,Fish Oil,30 Pack,30,capsule,,active,POOR,targeted,1,https://dsld.od.nih.gov/label/243713
315335,GNC Women's,Fish Oil Mini,30 Pack,30,capsule,,active,SAFE,targeted,1,https://dsld.od.nih.gov/label/315335
975,GNC Women's,Gelatin,60 Capsule,,capsule,,discontinued,SAFE,single_nutrient,1,https://dsld.od.nih.gov/label/975
243674,GNC Women's,Ginkgo Biloba,30 Pack,30,capsule,,active,SAFE,targeted,1,https://dsld.od.nih.gov/label/243674
243688,GNC Women's,"Hair, Skin & Nails Beauty Basics",60 Caplet,30,other (e.g. tea bag),,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/243688
69685,GNC Women's,"Hair, Skin & Nails Formula",60 Caplet,30,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,3,https://dsld.od.nih.gov/label/69685
79158,GNC Women's,"Hair, Skin & Nails Formula",60 Caplet,30,other (e.g. tea bag),,active,CAUTION,multivitamin,3,https://dsld.od.nih.gov/label/79158
26993,GNC Women's,"Hair, Skin & Nails Formula",120 Caplet,60,other (e.g. tea bag),,active,CAUTION,multivitamin,3,https://dsld.od.nih.gov/label/26993
229324,GNC Women's,Healthy Aging Antioxidant Formula,30 Pack,,capsule,,discontinued,CAUTION,specialty,2,https://dsld.od.nih.gov/label/229324
331491,GNC Women's,Healthy Aging Antioxidant Formula,30 Pack,30,capsule,,active,CAUTION,specialty,2,https://dsld.od.nih.gov/label/331491
331490,GNC Women's,High-Potency Fish Oil,30 Pack,30,capsule,,active,SAFE,targeted,2,https://dsld.od.nih.gov/label/331490
331493,GNC Women's,High-Potency Fish Oil,30 Yellow Softgel Capsule,30,capsule,,active,SAFE,targeted,2,https://dsld.od.nih.gov/label/331493
35910,GNC Women's,Iron Complete,60 Caplet,,other (e.g. tea bag),,discontinued,SAFE,specialty,2,https://dsld.od.nih.gov/label/35910
74760,GNC Women's,Iron Complete,60 Caplet,,other (e.g. tea bag),,discontinued,SAFE,specialty,2,https://dsld.od.nih.gov/label/74760
243676,GNC Women's,Joint Health,30 Pack,,capsule,,active,NOT_SCORED,single_nutrient,1,https://dsld.od.nih.gov/label/243676
229379,GNC Women's,L-Carnitine,30 Pack,,capsule,,active,CAUTION,single_nutrient,2,https://dsld.od.nih.gov/label/229379
297219,GNC Women's,L-Carnitine,30 Pack,30,other (e.g. tea bag),,active,CAUTION,single_nutrient,2,https://dsld.od.nih.gov/label/297219
243701,GNC Women's,Menopause Formula,30 Pack,30,capsule,,active,SAFE,targeted,3,https://dsld.od.nih.gov/label/243701
211123,GNC Women's,Menopause Formula,60 Caplet,30,other (e.g. tea bag),,active,SAFE,specialty,3,https://dsld.od.nih.gov/label/211123
259795,GNC Women's,Menopause Formula,60 Caplet,30,other (e.g. tea bag),,active,SAFE,herbal_blend,3,https://dsld.od.nih.gov/label/259795
243737,GNC Women's,Multivitamin 50 Plus,60 Caplet,30,other (e.g. tea bag),,active,CAUTION,multivitamin,3,https://dsld.od.nih.gov/label/243737
243725,GNC Women's,Multivitamin 50 Plus,120 Caplet,60,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,3,https://dsld.od.nih.gov/label/243725
331481,GNC Women's,Multivitamin 50 Plus,120 Caplet,60,other (e.g. tea bag),,active,CAUTION,multivitamin,3,https://dsld.od.nih.gov/label/331481
228926,GNC Women's,Multivitamin Active,90 Caplet,45,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,5,https://dsld.od.nih.gov/label/228926
315328,GNC Women's,Multivitamin Active,90 Caplet,45,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,5,https://dsld.od.nih.gov/label/315328
228942,GNC Women's,Multivitamin Active,180 Caplet,90,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,5,https://dsld.od.nih.gov/label/228942
259789,GNC Women's,Multivitamin Active,180 Caplet,90,other (e.g. tea bag),,active,CAUTION,multivitamin,5,https://dsld.od.nih.gov/label/259789
331483,GNC Women's,Multivitamin Active,180 Caplet,90,other (e.g. tea bag),,active,CAUTION,multivitamin,5,https://dsld.od.nih.gov/label/331483
228961,GNC Women's,Multivitamin Active without Iron,180 Caplet,90,other (e.g. tea bag),,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/228961
228906,GNC Women's,Multivitamin Diabetic Support,90 Caplet,45,other (e.g. tea bag),,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/228906
228971,GNC Women's,Multivitamin Energy & Metabolism,90 Caplet,45,other (e.g. tea bag),,active,CAUTION,multivitamin,3,https://dsld.od.nih.gov/label/228971
331485,GNC Women's,Multivitamin Energy & Metabolism,180 Caplet,90,capsule,,active,CAUTION,multivitamin,3,https://dsld.od.nih.gov/label/331485
228979,GNC Women's,Multivitamin Energy & Metabolism,180 Caplet,90,other (e.g. tea bag),,active,CAUTION,multivitamin,3,https://dsld.od.nih.gov/label/228979
229141,GNC Women's,Multivitamin Prenatal Plus DHA & Iron,90 Softgel,30,capsule,,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/229141
331486,GNC Women's,Multivitamin Prenatal Plus Iron,120 Caplet,60,other (e.g. tea bag),,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/331486
229009,GNC Women's,Multivitamin Ultra Mega,90 Caplet,45,other (e.g. tea bag),,active,CAUTION,multivitamin,2,https://dsld.od.nih.gov/label/229009
229031,GNC Women's,Multivitamin Ultra Mega,180 Caplet,90,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,2,https://dsld.od.nih.gov/label/229031
229043,GNC Women's,Multivitamin Ultra Mega Without Iron,180 Caplet,90,other (e.g. tea bag),,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/229043
243740,GNC Women's,Multivitamin Ultra Mega without Iron,180 Caplet,90,other (e.g. tea bag),,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/243740
315332,GNC Women's,One Daily Multivitamin Energy,60 Caplet,60,other (e.g. tea bag),,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/315332
315333,GNC Women's,One Daily Multivitamin plus Probiotics,60 Vegetarian Capsule,60,capsule,,active,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/315333
1055,GNC Women's,Phyto-Estrogen Formula,120 Softgel Capsule,60,capsule,,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/1055
27245,GNC Women's,Prenatal DHA,30 Softgel,,capsule,,active,SAFE,single_nutrient,1,https://dsld.od.nih.gov/label/27245
3561,GNC Women's,Prenatal Formula,Not Present,30,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,4,https://dsld.od.nih.gov/label/3561
214857,GNC Women's,Prenatal Formula,60 Caplet,30,other (e.g. tea bag),,active,CAUTION,multivitamin,4,https://dsld.od.nih.gov/label/214857
57161,GNC Women's,Prenatal Formula,60 Caplet,30,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,4,https://dsld.od.nih.gov/label/57161
81914,GNC Women's,Prenatal Formula,60 Caplet,30,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,4,https://dsld.od.nih.gov/label/81914
13146,GNC Women's,Prenatal Formula With DHA,90 Softgel,30,capsule,,discontinued,CAUTION,multivitamin,2,https://dsld.od.nih.gov/label/13146
75159,GNC Women's,Prenatal Formula With DHA,90 Softgel,30,capsule,,active,CAUTION,multivitamin,2,https://dsld.od.nih.gov/label/75159
75293,GNC Women's,Prenatal Formula With Iron,120 Caplet,60,other (e.g. tea bag),,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/75293
75299,GNC Women's,Prenatal Formula Without Iron,60 Caplet,30,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/75299
315334,GNC Women's,Stress & Gut Health,30 Pack,30,capsule,,active,SAFE,multivitamin,1,https://dsld.od.nih.gov/label/315334
315330,GNC Women's,Ultra Mega Multivitamin,180 Caplet,90,other (e.g. tea bag),,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/315330
75133,GNC Women's,Ultra Mega Without Iron & Iodine,90 Caplet,45,other (e.g. tea bag),,active,CAUTION,multivitamin,2,https://dsld.od.nih.gov/label/75133
75148,GNC Women's,Ultra Mega Without Iron & Iodine,180 Caplet,90,other (e.g. tea bag),,active,CAUTION,multivitamin,2,https://dsld.od.nih.gov/label/75148
57160,GNC Women's,Ultra Nourish-Hair,120 Caplet,60,other (e.g. tea bag),,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/57160
243696,GNC Women's,Women's Bone Density without Iron and Iodine Multivitamin,30 Pack,120,other (e.g. tea bag),,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/243696
229288,GNC Women's,Women's Multivitamin 50 Plus,30 Pack,,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,2,https://dsld.od.nih.gov/label/229288
331488,GNC Women's,Women's Multivitamin 50 Plus,30 Pack,30,other (e.g. tea bag),,active,CAUTION,multivitamin,2,https://dsld.od.nih.gov/label/331488
229354,GNC Women's,Women's Multivitamin Active,30 Pack,,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,3,https://dsld.od.nih.gov/label/229354
297217,GNC Women's,Women's Multivitamin Active,30 Pack,30,other (e.g. tea bag),,active,CAUTION,multivitamin,3,https://dsld.od.nih.gov/label/297217
331495,GNC Women's,Women's Multivitamin Active,30 Packet,30,other (e.g. tea bag),,active,CAUTION,multivitamin,3,https://dsld.od.nih.gov/label/331495
315336,GNC Women's,Women's Ultra Mega Multivitamin without Iron,30 Pack,30,other (e.g. tea bag),,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/315336
243670,GNC Women's,Women's Ultra Mega without Iron,30 Pack,30,other (e.g. tea bag),,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/243670
28804,GNC Women's Ultra Mega,50 Plus,60 Caplet,30,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,3,https://dsld.od.nih.gov/label/28804
69647,GNC Women's Ultra Mega,50 Plus,60 Caplet,30,other (e.g. tea bag),,active,CAUTION,multivitamin,3,https://dsld.od.nih.gov/label/69647
69658,GNC Women's Ultra Mega,50 Plus,120 Caplet,60,other (e.g. tea bag),,active,CAUTION,multivitamin,3,https://dsld.od.nih.gov/label/69658
47961,GNC Women's Ultra Mega,50 Plus Mini,90 Mini Tablet,45,tablet,,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/47961
69784,GNC Women's Ultra Mega,50 Plus One Daily,60 Caplet,,other (e.g. tea bag),,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/69784
63991,GNC Women's Ultra Mega,Active,28 Caplet,,unknown,,discontinued,CAUTION,multivitamin,6,https://dsld.od.nih.gov/label/63991
250515,GNC Women's Ultra Mega,Active,90 Caplet,45,other (e.g. tea bag),,active,CAUTION,multivitamin,6,https://dsld.od.nih.gov/label/250515
27002,GNC Women's Ultra Mega,Active,90 Caplet,45,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,6,https://dsld.od.nih.gov/label/27002
63034,GNC Women's Ultra Mega,Active,90 Caplet,45,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,6,https://dsld.od.nih.gov/label/63034
74873,GNC Women's Ultra Mega,Active,90 Caplet,45,other (e.g. tea bag),,active,CAUTION,multivitamin,6,https://dsld.od.nih.gov/label/74873
63028,GNC Women's Ultra Mega,Active,180 Caplet,90,other (e.g. tea bag),,active,CAUTION,multivitamin,6,https://dsld.od.nih.gov/label/63028
70149,GNC Women's Ultra Mega,Active without Iron,90 Caplet,45,capsule,,discontinued,CAUTION,multivitamin,4,https://dsld.od.nih.gov/label/70149
69530,GNC Women's Ultra Mega,Active without Iron,180 Timed-Release Caplet,90,capsule,,discontinued,CAUTION,multivitamin,4,https://dsld.od.nih.gov/label/69530
75105,GNC Women's Ultra Mega,Active without Iron,180 Caplet,90,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,4,https://dsld.od.nih.gov/label/75105
78504,GNC Women's Ultra Mega,Active without Iron,180 Caplet,90,other (e.g. tea bag),,active,CAUTION,multivitamin,4,https://dsld.od.nih.gov/label/78504
79142,GNC Women's Ultra Mega,"Advanced Hair, Skin & Nails Formula",30 Packet,,other (e.g. tea bag),,active,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/79142
33379,GNC Women's Ultra Mega,Antioxidant & Circulation,30 Pack,,capsule,,discontinued,SAFE,targeted,2,https://dsld.od.nih.gov/label/33379
69503,GNC Women's Ultra Mega,Antioxidant & Circulation,30 Pack,,capsule,,active,SAFE,targeted,2,https://dsld.od.nih.gov/label/69503
5871,GNC Women's Ultra Mega,Balanced Mood Support,capsule,,capsule,,discontinued,SAFE,specialty,3,https://dsld.od.nih.gov/label/5871
42263,GNC Women's Ultra Mega,Balanced Mood Support,30 Pack,,capsule,,active,SAFE,specialty,3,https://dsld.od.nih.gov/label/42263
33403,GNC Women's Ultra Mega,Balanced Mood Support,30 Pack,,other (e.g. tea bag),,discontinued,SAFE,specialty,3,https://dsld.od.nih.gov/label/33403
69773,GNC Women's Ultra Mega,Beauty,60 Time Release Caplet,30,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,1,https://dsld.od.nih.gov/label/69773
33538,GNC Women's Ultra Mega,Blood Glucose Support,30 Pack,,capsule,,active,SAFE,herbal_blend,1,https://dsld.od.nih.gov/label/33538
57504,GNC Women's Ultra Mega,Bone Building Complex,30 Pack,,other (e.g. tea bag),,active,CAUTION,specialty,1,https://dsld.od.nih.gov/label/57504
14113,GNC Women's Ultra Mega,Bone Density,120 Caplet,30,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,4,https://dsld.od.nih.gov/label/14113
825,GNC Women's Ultra Mega,Bone Density,120 Caplet,30,unknown,,discontinued,CAUTION,multivitamin,4,https://dsld.od.nih.gov/label/825
69561,GNC Women's Ultra Mega,Bone Density,240 Caplet,60,capsule,,discontinued,CAUTION,multivitamin,4,https://dsld.od.nih.gov/label/69561
1110,GNC Women's Ultra Mega,Bone Density,240 Caplet,60,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,4,https://dsld.od.nih.gov/label/1110
1111,GNC Women's Ultra Mega,Bone Density Without Iron And Iodine,120 Caplet,30,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,2,https://dsld.od.nih.gov/label/1111
70122,GNC Women's Ultra Mega,Bone Density Without Iron And Iodine,120 Caplet,30,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,2,https://dsld.od.nih.gov/label/70122
69502,GNC Women's Ultra Mega,"Bone, Beauty & Hormone Formula",30 Pack,,capsule,,active,CAUTION,targeted,1,https://dsld.od.nih.gov/label/69502
33376,GNC Women's Ultra Mega,"Bone, Beauty And Hormone Formula",30 Pack,,capsule,,discontinued,CAUTION,targeted,1,https://dsld.od.nih.gov/label/33376
33369,GNC Women's Ultra Mega,Brain Health,30 Pack,,capsule,,discontinued,SAFE,single_nutrient,2,https://dsld.od.nih.gov/label/33369
69500,GNC Women's Ultra Mega,Brain Health,30 Pack,,capsule,,active,SAFE,single_nutrient,2,https://dsld.od.nih.gov/label/69500
57502,GNC Women's Ultra Mega,Brain Health Complex,30 Pack,,capsule,,active,CAUTION,herbal_blend,1,https://dsld.od.nih.gov/label/57502
25615,GNC Women's Ultra Mega,Burn 60,unknown,,unknown,,discontinued,CAUTION,multivitamin,2,https://dsld.od.nih.gov/label/25615
42242,GNC Women's Ultra Mega,Burn 60,30 Pack,,other (e.g. tea bag),,active,CAUTION,multivitamin,2,https://dsld.od.nih.gov/label/42242
4259,GNC Women's Ultra Mega,CLA 1000,capsule,,capsule,,active,SAFE,single_nutrient,2,https://dsld.od.nih.gov/label/4259
65945,GNC Women's Ultra Mega,CLA 1000,30 Pack,,capsule,,active,SAFE,single_nutrient,2,https://dsld.od.nih.gov/label/65945
69708,GNC Women's Ultra Mega,CLA Complex,30 Pack,,capsule,,discontinued,SAFE,targeted,1,https://dsld.od.nih.gov/label/69708
12038,GNC Women's Ultra Mega,Calcium & Vitamin D With MBP,unknown,,unknown,,discontinued,CAUTION,specialty,3,https://dsld.od.nih.gov/label/12038
81873,GNC Women's Ultra Mega,Calcium & Vitamin D With MBP,30 Pack,,other (e.g. tea bag),,discontinued,CAUTION,specialty,3,https://dsld.od.nih.gov/label/81873
33509,GNC Women's Ultra Mega,Calcium & Vitamin D With MBP,37 Pack,,other (e.g. tea bag),,active,CAUTION,specialty,3,https://dsld.od.nih.gov/label/33509
42262,GNC Women's Ultra Mega,Calcium 500,30 Pack,,other (e.g. tea bag),,active,CAUTION,targeted,1,https://dsld.od.nih.gov/label/42262
4257,GNC Women's Ultra Mega,Calcium 600,other (e.g. tea bag),,other (e.g. tea bag),,active,CAUTION,targeted,6,https://dsld.od.nih.gov/label/4257
5870,GNC Women's Ultra Mega,Calcium 600,other (e.g. tea bag),,other (e.g. tea bag),,discontinued,CAUTION,targeted,6,https://dsld.od.nih.gov/label/5870
33402,GNC Women's Ultra Mega,Calcium 600,30 Pack,,other (e.g. tea bag),,discontinued,CAUTION,targeted,6,https://dsld.od.nih.gov/label/33402
65943,GNC Women's Ultra Mega,Calcium 600,30 Pack,,other (e.g. tea bag),,active,CAUTION,targeted,6,https://dsld.od.nih.gov/label/65943
69709,GNC Women's Ultra Mega,Calcium 600,30 Pack,,other (e.g. tea bag),,discontinued,CAUTION,targeted,6,https://dsld.od.nih.gov/label/69709
79197,GNC Women's Ultra Mega,Calcium 600,30 Pack,,other (e.g. tea bag),,active,CAUTION,targeted,6,https://dsld.od.nih.gov/label/79197
79149,GNC Women's Ultra Mega,Calcium Citrate Plus,30 Packet,,other (e.g. tea bag),,active,CAUTION,targeted,1,https://dsld.od.nih.gov/label/79149
42240,GNC Women's Ultra Mega,Canitine 500,30 Pack,,capsule,,active,SAFE,single_nutrient,1,https://dsld.od.nih.gov/label/42240
12039,GNC Women's Ultra Mega,CardioAid Phytosterols,unknown,,unknown,,discontinued,NOT_SCORED,unknown,2,https://dsld.od.nih.gov/label/12039
11531,GNC Women's Ultra Mega,CardioAid Phytosterols,30 Pack,,other (e.g. tea bag),,discontinued,NOT_SCORED,unknown,2,https://dsld.od.nih.gov/label/11531
25617,GNC Women's Ultra Mega,Carnitine 500,capsule,,capsule,,discontinued,SAFE,single_nutrient,1,https://dsld.od.nih.gov/label/25617
33543,GNC Women's Ultra Mega,Circulation & Metabolism Support,30 Pack,,capsule,,active,CAUTION,targeted,1,https://dsld.od.nih.gov/label/33543
11532,GNC Women's Ultra Mega,Coenzyme Q-10,30 Pack,,capsule,,discontinued,CAUTION,single_nutrient,2,https://dsld.od.nih.gov/label/11532
83091,GNC Women's Ultra Mega,Coenzyme Q-10,30 Pack,,capsule,,active,CAUTION,single_nutrient,2,https://dsld.od.nih.gov/label/83091
25618,GNC Women's Ultra Mega,Concentrated Fish Oil,capsule,,capsule,,discontinued,SAFE,targeted,2,https://dsld.od.nih.gov/label/25618
42241,GNC Women's Ultra Mega,Concentrated Fish Oil,30 Pack,,capsule,,active,SAFE,targeted,2,https://dsld.od.nih.gov/label/42241
33540,GNC Women's Ultra Mega,Concentrated Mini Fish Oil,30 Pack,,capsule,,active,SAFE,targeted,1,https://dsld.od.nih.gov/label/33540
79140,GNC Women's Ultra Mega,Cranberry Fruit,30 Packet,,capsule,,active,SAFE,single_nutrient,1,https://dsld.od.nih.gov/label/79140
27503,GNC Women's Ultra Mega,Diabetic Support,90 Caplet,45,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,2,https://dsld.od.nih.gov/label/27503
74847,GNC Women's Ultra Mega,Diabetic Support,90 Caplet,45,other (e.g. tea bag),,active,CAUTION,multivitamin,2,https://dsld.od.nih.gov/label/74847
69692,GNC Women's Ultra Mega,Digestive Enzyme Blend,30 Pack,,capsule,,active,POOR,targeted,1,https://dsld.od.nih.gov/label/69692
33380,GNC Women's Ultra Mega,Digestive Enzymes,30 Pack,,capsule,,discontinued,POOR,specialty,2,https://dsld.od.nih.gov/label/33380
69504,GNC Women's Ultra Mega,Digestive Enzymes,30 Pack,,capsule,,active,POOR,specialty,2,https://dsld.od.nih.gov/label/69504
11530,GNC Women's Ultra Mega,Double Strength Fish Oil,30 Pack,,capsule,,discontinued,SAFE,targeted,2,https://dsld.od.nih.gov/label/11530
83088,GNC Women's Ultra Mega,Double Strength Fish Oil,30 Pack,,capsule,,active,SAFE,targeted,2,https://dsld.od.nih.gov/label/83088
63018,GNC Women's Ultra Mega,Energy & Metabolism,90 Caplet,45,other (e.g. tea bag),,discontinued,CAUTION,multivitamin,4,https://dsld.od.nih.gov/label/63018
78510,GNC Women's Ultra Mega,Energy & Metabolism,90 Caplet,45,other (e.g. tea bag),,active,CAUTION,multivitamin,4,https://dsld.od.nih.gov/label/78510
